activity,Uppm,adjwt,basement,floor,pcterr,region,room,typebldg,wave,area,days,month
2.5,3.11518,364.80402,N,1,10.3,3,2,1,60,MARICOPA            AZ,0,03/1988
2.3,1.37774,109.027016,Unknown,0,8.7,3,0,0,79,TOWNER              ND,3,03/1988
1.8,1.90288,320.4678,Y,0,11.4,7,4,1,139,POTTER              PA,1,03/1989
0.3,1.63339,443.8437,N,1,0.0,6,1,1,24,WRIGHT              MO,2,12/1987
1.9,0.428565,2116.5615,Y,0,10.4,3,2,1,40,ANOKA               MN,2,01/1988
2.1,0.799068,5.439952,N,1,14.2,4,1,1,-1,LAC COURTE OREILLES WI,8,03/1988
1.9,2.66527,364.80402,N,1,13.2,2,3,1,90,YAVAPAI             AZ,2,06/1988
2.3,3.43326,378.24384,N,1,10.6,3,1,1,28,PIMA                AZ,0,12/1987
2.9,1.42659,1214.9227,Y,0,8.0,5,4,1,31,YELLOW MEDICINE     MN,2,02/1988
6.1,3.43326,359.16406,N,1,5.8,3,1,1,22,PIMA                AZ,2,11/1987
6.1,2.5116,579.39685,Y,0,4.9,5,4,1,32,WORCESTER           MA,2,03/1988
5.5,1.14643,3.66,Y,0,6.0,4,4,1,-1,STOCKBRIDGE-MUNSEE  WI,0,03/1988
1.4,3.43326,378.24384,N,1,14.4,3,5,1,55,PIMA                AZ,2,02/1988
1.9,2.01967,884.216,Y,0,11.2,1,5,1,2,CARROLL             MO,0,03/1988
1.2,2.49651,1060.5416,Y,0,34.3,2,5,1,139,YORK                PA,2,03/1989
1.7,2.67869,550.75684,Y,0,11.5,8,4,1,55,LUZERNE             PA,2,11/1988
4.6,0.907991,2119.3962,Y,0,7.5,3,2,1,37,HENNEPIN            MN,2,01/1988
1.0,2.63999,514.22705,Y,0,40.6,8,2,1,85,LACKAWANNA          PA,2,01/1989
1.4,2.04101,641.183,Y,0,45.0,8,4,1,37,NORFOLK             MA,0,04/1988
3.4,2.25931,292.21954,Y,0,7.4,4,4,1,62,LAWRENCE            IN,2,03/1988
2.0,1.98276,447.6274,Y,1,11.4,1,3,1,39,BUCHANAN            MO,2,01/1988
4.3,3.15469,351.82404,Y,0,7.0,7,4,0,39,MONROE              PA,2,03/1988
0.7,3.11518,364.80402,N,1,32.9,3,1,1,73,MARICOPA            AZ,2,03/1988
5.7,2.24875,1020.6714,Y,0,4.8,3,4,1,125,HENDRICKS           IN,2,03/1989
2.1,0.428565,461.2747,Y,0,10.1,3,4,1,48,ANOKA               MN,2,02/1988
1.7,1.21727,5.142857,N,1,16.2,2,1,1,-1,PRAIRIE ISLAND      MN,3,02/1988
2.1,2.99849,364.9583,Unknown,1,25.5,3,3,5,52,PINAL               AZ,2,01/1988
4.6,2.5116,649.2395,Y,0,6.8,5,5,1,41,WORCESTER           MA,2,03/1988
2.5,1.30488,1024.4429,N,1,9.3,2,1,1,34,POLK                MN,1,12/1987
13.2,2.19061,48.82277,Y,0,3.9,1,4,1,44,BILLINGS            ND,2,02/1988
0.3,2.01841,150.24512,N,1,0.0,1,3,1,86,COCONINO            AZ,0,06/1988
7.9,2.10811,426.79886,Y,0,3.9,1,4,1,90,JACKSON             MO,2,02/1988
1.9,2.43343,641.183,N,1,16.1,6,7,1,4,MIDDLESEX           MA,4,03/1988
3.5,2.43343,597.85675,Y,0,8.2,6,5,1,89,MIDDLESEX           MA,2,03/1988
0.9,2.14045,208.10695,N,1,29.2,4,1,1,63,SCOTT               IN,4,03/1988
4.8,3.15469,351.82404,Y,1,5.7,7,1,1,95,MONROE              PA,0,03/1989
14.6,0.976144,471.3662,Y,0,2.7,3,4,1,2,DAKOTA              MN,2,02/1988
1.0,1.90687,303.79205,N,1,23.0,4,3,1,76,JEFFERSON           IN,7,04/1988
2.1,2.04101,641.183,Y,0,15.8,8,4,1,33,NORFOLK             MA,2,03/1988
0.4,1.61977,596.0751,Y,0,0.0,3,4,1,90,BERKSHIRE           MA,0,04/1988
0.7,1.30385,292.21954,Y,0,34.0,1,2,1,71,LA PORTE            IN,2,03/1988
2.0,2.09744,1060.5416,Y,0,10.8,3,4,1,84,ADAMS               PA,2,01/1989
0.6,3.11518,364.9583,N,1,30.2,3,2,1,87,MARICOPA            AZ,0,06/1988
6.9,1.72085,430.94482,Y,0,5.8,4,4,1,28,FRANKLIN            MO,2,12/1987
0.8,1.60512,430.94482,N,1,21.5,5,3,1,47,NEWTON              MO,2,01/1988
1.3,3.11518,363.43207,N,1,19.9,3,1,1,71,MARICOPA            AZ,0,04/1988
0.3,2.49759,303.79205,Y,0,0.0,2,4,1,41,ALLEN               IN,7,03/1988
0.6,2.17261,183.07762,Y,0,48.2,6,4,1,24,ST FRANCOIS         MO,2,12/1987
10.3,2.59308,589.0869,Y,0,5.5,6,4,1,50,JEFFERSON           PA,0,11/1988
0.3,0.913006,18.375,N,1,0.0,4,3,1,-1,BAD RIVER           WI,2,02/1988
7.3,1.75258,102.850044,Unknown,0,5.2,2,4,1,82,MERCER              ND,7,03/1988
0.7,2.61898,320.4678,Y,0,33.4,4,4,1,110,BUTLER              PA,2,02/1989
4.1,2.00698,671.3581,Y,0,10.5,7,4,1,52,ESSEX               MA,2,03/1988
4.0,2.5116,649.2395,Y,0,6.8,5,4,1,52,WORCESTER           MA,2,03/1988
8.7,0.622088,471.3662,Y,0,3.9,1,2,1,44,ST LOUIS            MN,2,01/1988
12.1,1.63217,438.80835,Y,0,2.8,4,4,1,45,JEFFERSON           MO,2,01/1988
16.9,3.15469,341.6855,Y,0,2.8,7,4,1,25,MONROE              PA,8,03/1988
1.5,1.30385,329.47784,N,1,12.0,1,1,1,46,LA PORTE            IN,2,02/1988
13.6,1.85438,57.41818,N,1,2.8,2,3,1,47,DUNN                ND,4,02/1988
2.8,2.43343,559.8317,Y,0,11.0,6,0,1,70,MIDDLESEX           MA,2,03/1988
6.1,2.71407,150.24512,N,1,5.6,2,1,5,51,MOHAVE              AZ,2,01/1988
0.3,2.14794,949.15137,N,1,0.0,6,1,1,91,BUTLER              MO,2,03/1988
3.7,2.37618,1065.3071,Y,0,6.3,5,7,1,62,WESTMORELAND        PA,0,12/1988
1.2,1.44242,4.373333,Y,1,25.8,2,3,2,-1,LOWER SIOUX         MN,2,03/1988
0.8,2.0569,475.38745,N,1,26.1,5,2,1,55,GREENE              IN,8,03/1988
1.8,3.43326,378.24384,Y,1,22.9,3,7,1,41,PIMA                AZ,2,01/1988
0.8,1.96705,596.0751,Y,0,26.0,4,0,1,92,HAMPDEN             MA,2,03/1988
2.0,1.96705,625.01996,Y,0,11.8,4,4,1,68,HAMPDEN             MA,2,03/1988
6.1,2.04101,626.5646,Y,0,4.2,8,4,1,92,NORFOLK             MA,2,03/1988
1.5,2.28582,1122.8802,Y,0,15.4,5,0,1,86,CAMBRIA             PA,2,01/1989
0.1,3.11518,363.43207,N,1,0.0,3,3,1,106,MARICOPA            AZ,2,06/1988
1.2,2.71407,150.24512,N,1,26.3,2,0,1,39,MOHAVE              AZ,2,01/1988
4.0,2.09233,195.07153,Y,0,6.0,1,4,1,32,CLAY                MO,2,01/1988
4.7,2.56866,1074.0137,Y,0,7.8,9,2,1,78,ALLEGHENY           PA,2,12/1988
1.6,2.06239,208.10695,Unknown,1,19.0,4,0,0,61,CLARK               IN,0,04/1988
7.3,2.34798,807.81647,Y,0,4.8,3,4,1,26,RANDOLPH            IN,2,01/1988
0.8,1.99456,675.416,Y,0,43.3,6,0,1,95,WARREN              PA,0,02/1989
2.7,0.907991,2119.3962,Y,0,10.9,3,4,1,48,HENNEPIN            MN,4,03/1988
1.4,2.43343,570.61176,Y,0,21.1,6,7,2,74,MIDDLESEX           MA,2,03/1988
0.6,1.42956,628.9107,Y,0,27.6,10,4,1,75,PLYMOUTH            MA,5,04/1988
9.5,1.8816,896.2607,Y,0,5.0,2,2,1,40,MARION              MO,2,01/1988
1.8,1.92957,443.8437,Y,0,12.8,3,4,1,72,PETTIS              MO,2,02/1988
2.6,2.84751,315.78497,Y,0,8.9,7,4,1,53,BRADFORD            PA,2,11/1988
3.3,2.00698,671.3581,Y,0,9.2,7,0,1,33,ESSEX               MA,2,03/1988
2.5,2.08844,1065.3071,Y,0,11.0,3,4,1,91,BLAIR               PA,3,01/1989
6.5,1.14643,3.66,Y,0,5.4,4,4,1,-1,STOCKBRIDGE-MUNSEE  WI,0,03/1988
1.7,2.24475,597.212,Y,0,14.5,6,7,1,32,MERCER              PA,2,03/1988
4.3,0.622088,471.3662,Y,0,7.1,1,4,1,46,ST LOUIS            MN,2,01/1988
1.3,2.28582,1060.5416,N,1,22.9,5,3,1,48,CAMBRIA             PA,12,01/1989
1.2,2.10811,430.94482,Y,0,15.5,1,4,1,50,JACKSON             MO,2,01/1988
2.1,2.40633,128.78497,N,1,12.3,2,2,1,41,GRAHAM              AZ,0,01/1988
1.2,2.56866,993.15466,Y,0,23.1,9,4,1,32,ALLEGHENY           PA,2,03/1988
1.8,2.43343,559.8317,Y,0,15.4,6,4,2,73,MIDDLESEX           MA,2,03/1988
11.3,2.43343,641.183,Y,0,3.4,6,7,1,101,MIDDLESEX           MA,0,04/1988
1.2,1.96705,579.39685,Y,0,19.7,4,4,1,61,HAMPDEN             MA,2,03/1988
0.7,1.82664,626.5646,Y,0,20.2,2,1,1,73,HAMPSHIRE           MA,4,03/1988
2.1,2.02058,438.80835,N,1,10.0,6,1,1,87,HOWELL              MO,2,02/1988
18.0,2.04101,597.85675,Unknown,9,4.5,8,0,0,26,NORFOLK             MA,2,03/1988
1.4,0.603508,507.5626,Y,0,13.8,1,4,1,42,COOK                MN,2,01/1988
5.8,1.48424,102.850044,Y,0,4.3,4,4,1,2,BARNES              ND,2,03/1988
1.3,3.11518,364.9583,N,1,18.5,3,3,1,77,MARICOPA            AZ,2,04/1988
0.8,1.42956,625.01996,Y,0,24.9,10,4,1,90,PLYMOUTH            MA,0,04/1988
1.5,1.66622,884.216,Y,0,12.8,4,7,1,49,ST LOUIS CITY       MO,2,01/1988
6.7,2.04424,993.15466,Y,0,4.6,3,4,1,115,UNION               PA,2,02/1989
16.0,2.1283,675.416,Y,0,4.0,6,2,1,130,ERIE                PA,2,03/1989
0.8,3.11518,364.9583,N,1,28.5,3,3,1,27,MARICOPA            AZ,2,11/1987
1.9,2.39804,341.6855,Y,0,11.7,7,4,1,39,WAYNE               PA,3,03/1988
7.0,2.61898,351.82404,Y,0,6.4,4,4,1,94,BUTLER              PA,3,02/1989
1.6,2.56866,1060.5416,Y,0,15.7,9,4,1,107,ALLEGHENY           PA,3,02/1989
0.8,2.56866,1060.5416,Y,0,28.9,9,4,1,67,ALLEGHENY           PA,3,11/1988
7.8,2.00698,538.5639,Y,0,3.7,7,4,1,39,ESSEX               MA,2,03/1988
1.0,3.43326,363.43207,N,1,23.1,3,3,1,80,PIMA                AZ,2,04/1988
1.8,1.8448,1122.8802,Y,0,15.8,3,4,1,28,BEDFORD             PA,2,03/1988
2.0,1.68913,626.5646,Y,0,12.3,9,4,1,52,BRISTOL             MA,2,03/1988
0.3,2.30591,1020.6714,Unknown,9,0.0,3,0,0,100,HOWARD              IN,4,02/1989
1.2,1.8448,993.15466,Y,0,32.5,3,4,1,73,BEDFORD             PA,2,12/1988
4.1,2.05186,1065.3071,Y,0,8.9,2,4,1,40,CUMBERLAND          PA,2,03/1988
20.1,1.62023,102.850044,Y,0,2.5,4,7,1,37,GRAND FORKS         ND,7,03/1988
9.1,1.62023,108.80514,Y,0,5.4,4,2,1,81,GRAND FORKS         ND,7,03/1988
13.5,1.59694,329.47784,Y,0,3.1,2,4,1,22,NOBLE               IN,2,12/1987
0.8,2.28582,1074.0137,Y,0,26.0,5,4,1,136,CAMBRIA             PA,2,03/1989
9.4,1.33728,213.76418,Y,0,4.2,6,4,1,25,STUTSMAN            ND,0,03/1988
1.4,1.12399,481.44348,Y,0,17.6,1,4,1,100,ST JOSEPH           IN,2,02/1989
0.6,1.66622,884.216,Y,0,39.2,4,4,1,83,ST LOUIS CITY       MO,2,02/1988
1.7,2.43343,579.39685,Y,0,15.4,6,4,1,74,MIDDLESEX           MA,0,04/1988
4.3,0.530789,1024.4429,Y,0,5.5,2,4,1,25,CROW WING           MN,2,12/1987
6.7,1.38757,193.5074,Y,0,5.1,6,4,1,9,WALSH               ND,2,03/1988
0.7,3.39032,378.24384,N,1,47.1,3,3,1,53,YUMA                AZ,9,02/1988
1.0,2.1283,675.416,Y,0,19.5,6,4,1,120,ERIE                PA,0,03/1989
3.1,1.66622,893.34094,Y,0,9.6,4,4,1,94,ST LOUIS CITY       MO,2,04/1988
2.3,2.38025,675.416,Y,0,20.5,6,4,1,85,VENANGO             PA,2,01/1989
8.8,1.8278,48.849606,Y,0,4.0,1,4,1,83,GRANT               ND,7,03/1988
0.5,2.56866,1122.8802,Y,0,39.5,9,7,1,114,ALLEGHENY           PA,0,03/1989
0.7,2.1283,664.7248,Y,0,38.1,6,2,1,54,ERIE                PA,2,11/1988
0.8,1.79318,478.26804,Y,0,26.3,1,2,1,95,LAKE                IN,0,02/1989
4.8,1.37608,183.82793,Y,0,4.8,3,0,1,62,LOGAN               ND,0,03/1988
0.8,3.11518,378.24384,N,1,22.6,3,7,1,28,MARICOPA            AZ,2,11/1987
1.4,1.3148,1105.9569,Y,0,14.0,5,2,1,25,CHIPPEWA            MN,2,12/1987
1.1,3.43326,364.9583,N,1,18.4,3,3,1,49,PIMA                AZ,2,01/1988
1.8,1.66622,789.0981,Y,0,17.4,4,4,1,46,ST LOUIS CITY       MO,2,01/1988
2.7,2.20472,807.81647,N,1,7.7,3,3,1,89,HENRY               IN,2,12/1988
8.1,3.15469,315.78497,N,1,7.0,7,2,1,98,MONROE              PA,0,02/1989
1.6,1.69558,1088.9857,Y,0,19.0,5,4,1,4,ROCK                MN,7,03/1988
3.2,3.11518,364.80402,N,1,11.4,3,3,1,33,MARICOPA            AZ,2,01/1988
2.4,2.42466,120.341354,N,1,24.8,1,3,1,35,NAVAJO              AZ,2,12/1987
13.1,2.55323,341.6855,Y,0,3.1,4,4,1,63,BEAVER              PA,2,12/1988
0.5,1.58917,990.41156,Y,1,0.0,4,2,1,4,WINONA              MN,8,03/1988
1.0,1.68632,789.0981,Y,0,25.4,4,0,1,83,ST LOUIS            MO,7,04/1988
5.8,3.28,1065.3071,N,1,9.6,10,7,5,59,PHILADELPHIA        PA,2,11/1988
0.8,2.71407,136.06097,N,1,29.8,2,1,1,79,MOHAVE              AZ,2,04/1988
4.9,1.68913,559.8317,Unknown,9,5.7,9,0,0,80,BRISTOL             MA,2,03/1988
7.7,1.99456,710.8264,Unknown,0,4.5,6,0,0,113,WARREN              PA,3,02/1989
1.4,1.82826,589.0869,N,1,14.1,6,0,1,106,CAMERON             PA,2,02/1989
1.1,0.0,628.9107,Y,0,22.0,11,2,1,79,SUFFOLK             MA,0,04/1988
0.7,1.79318,486.6377,Y,0,19.9,1,4,1,111,LAKE                IN,0,03/1989
5.7,2.10811,430.94482,Y,0,5.5,1,4,1,62,JACKSON             MO,9,02/1988
2.3,2.10811,443.8437,Y,0,16.9,1,4,1,30,JACKSON             MO,2,01/1988
1.1,0.88449,6.800794,Y,0,23.4,4,4,1,-1,ONEIDA              WI,7,03/1988
0.2,2.00698,695.08405,Y,1,0.0,7,2,2,3,ESSEX               MA,0,04/1988
0.3,3.28,1065.3071,Y,0,0.0,10,4,1,68,PHILADELPHIA        PA,0,12/1988
0.2,3.28,1074.0137,Y,0,0.0,10,4,1,130,PHILADELPHIA        PA,2,03/1989
1.1,2.13598,475.38745,N,1,16.7,4,2,1,84,MONROE              IN,2,04/1988
1.6,2.00698,538.5639,Y,0,19.1,7,4,1,35,ESSEX               MA,2,03/1988
1.5,2.04177,486.6377,Y,0,22.7,4,2,1,30,FLOYD               IN,2,12/1987
1.9,2.63999,550.75684,Y,0,10.9,8,4,1,100,LACKAWANNA          PA,8,02/1989
9.7,1.88578,443.8437,Y,0,3.6,1,4,1,88,HARRISON            MO,3,03/1988
3.3,1.62023,110.44374,N,1,7.8,4,3,1,45,GRAND FORKS         ND,2,03/1988
5.0,1.12344,1071.318,Y,0,6.8,2,4,1,1,STEARNS             MN,2,02/1988
0.3,2.02058,443.8437,N,1,0.0,6,3,1,51,HOWELL              MO,2,02/1988
3.0,1.66622,893.34094,Y,0,7.2,4,4,1,71,ST LOUIS CITY       MO,2,02/1988
0.3,3.11518,378.24384,N,1,0.0,3,3,1,76,MARICOPA            AZ,2,04/1988
3.0,1.58091,433.44394,Y,0,8.8,2,2,1,73,KOSCIUSKO           IN,2,04/1988
8.1,1.28152,1071.318,Y,0,3.8,5,4,1,27,NICOLLET            MN,2,12/1987
1.0,1.36463,108.80514,N,1,26.5,4,1,1,4,RICHLAND            ND,2,03/1988
2.1,2.01841,147.43077,N,0,12.6,1,7,1,55,COCONINO            AZ,0,03/1988
2.6,2.0569,486.6377,Y,0,9.2,5,4,1,46,GREENE              IN,2,04/1988
0.5,3.28,993.15466,Y,0,30.8,10,4,1,65,PHILADELPHIA        PA,2,11/1988
1.6,2.40263,341.6855,Unknown,0,16.2,7,0,0,135,TIOGA               PA,2,03/1989
9.1,2.43343,559.8317,Y,0,5.1,6,4,1,63,MIDDLESEX           MA,5,03/1988
40.9,3.28155,2115.6047,Y,0,1.6,1,4,1,94,NORTHAMPTON         PA,0,02/1989
51.9,3.28155,2133.4246,Y,0,1.9,1,4,1,100,NORTHAMPTON         PA,2,02/1989
4.2,1.14643,3.66,Y,0,6.1,4,4,1,-1,STOCKBRIDGE-MUNSEE  WI,0,03/1988
7.8,2.1283,589.0869,Y,0,4.8,6,4,1,22,ERIE                PA,4,02/1988
5.3,1.42956,649.2395,Unknown,0,7.2,10,0,1,78,PLYMOUTH            MA,2,03/1988
3.2,1.97395,52.79145,N,1,6.3,1,5,1,67,ADAMS               ND,2,02/1988
1.0,1.79318,481.44348,Y,0,22.7,1,4,1,49,LAKE                IN,3,02/1988
2.1,1.2988,108.80514,Y,0,10.8,3,0,1,7,ROLETTE             ND,2,03/1988
2.4,2.10811,443.8437,Y,0,9.5,1,4,1,53,JACKSON             MO,2,01/1988
2.0,2.55323,322.1076,Y,0,16.1,4,4,1,59,BEAVER              PA,2,11/1988
1.7,1.16237,433.44394,Y,0,13.8,2,4,1,54,ELKHART             IN,2,09/1988
2.0,2.49759,294.1031,Y,0,22.0,2,2,1,5,ALLEN               IN,2,12/1988
1.9,3.43326,364.9583,N,1,11.5,3,3,1,44,PIMA                AZ,10,01/1988
1.2,2.5116,625.01996,Y,1,16.1,5,3,1,97,WORCESTER           MA,0,04/1988
1.2,0.88449,6.800794,Y,0,22.1,4,4,1,-1,ONEIDA              WI,2,03/1988
8.6,1.3667,106.26117,Y,0,3.4,4,4,1,9,SARGENT             ND,3,03/1988
2.0,1.68632,789.0981,Y,0,10.2,4,7,1,39,ST LOUIS            MO,2,01/1988
2.3,0.907991,2246.9688,Y,0,20.8,3,4,1,35,HENNEPIN            MN,2,01/1988
3.1,2.3585,2115.6047,Unknown,0,6.7,1,0,0,75,CHESTER             PA,9,12/1988
4.8,1.77863,62.80399,Y,0,4.9,1,2,1,75,MORTON              ND,2,02/1988
2.2,3.11518,364.80402,Y,0,9.1,3,2,1,86,MARICOPA            AZ,2,05/1988
260.9,1.85076,675.416,Unknown,0,16.0,6,0,0,114,ELK                 PA,2,02/1989
3.6,1.67647,102.850044,Y,0,5.9,4,4,1,40,TRAILL              ND,1,02/1988
165.6,1.90288,320.4678,Y,0,0.8,7,2,1,102,POTTER              PA,8,02/1989
1.0,3.11518,364.9583,N,1,16.7,3,3,1,82,MARICOPA            AZ,0,06/1988
1.1,1.58091,481.44348,Y,1,28.6,2,1,1,104,KOSCIUSKO           IN,2,02/1989
7.3,1.59694,294.1031,Y,0,4.6,2,7,1,125,NOBLE               IN,0,04/1989
0.3,2.25343,959.2521,N,1,0.0,3,3,1,39,BLACKFORD           IN,2,01/1988
2.4,1.48399,218.33786,Y,1,13.1,5,2,1,64,WARD                ND,2,04/1988
1.6,1.42956,649.2395,Y,0,13.6,10,2,1,30,PLYMOUTH            MA,2,03/1988
2.4,1.87553,438.80835,N,1,8.5,6,3,1,39,STE GENEVIEVE       MO,10,01/1988
1.4,3.11518,364.9583,N,1,15.7,3,3,1,61,MARICOPA            AZ,6,04/1988
0.6,1.96309,807.81647,Y,0,36.4,3,1,1,27,FRANKLIN            IN,0,03/1988
3.2,2.38025,664.7248,Y,1,8.8,6,2,1,57,VENANGO             PA,2,11/1988
2.5,1.74738,447.6274,Y,0,14.9,3,4,1,40,LACLEDE             MO,2,01/1988
0.4,2.1283,589.0869,Y,0,0.0,6,4,1,93,ERIE                PA,0,02/1989
5.7,0.552472,1024.4429,Y,0,5.4,2,4,1,2,BELTRAMI            MN,2,02/1988
7.7,2.56866,1122.8802,Y,0,4.6,9,4,1,135,ALLEGHENY           PA,2,03/1989
3.0,2.55323,341.6855,Y,0,9.2,4,0,1,22,BEAVER              PA,8,03/1988
11.3,1.77863,56.84945,Y,0,3.5,1,2,1,2,MORTON              ND,2,03/1988
0.9,3.11518,364.80402,N,1,27.1,3,1,2,41,MARICOPA            AZ,2,02/1988
3.3,1.63217,438.80835,Y,0,9.8,4,2,1,7,JEFFERSON           MO,2,03/1988
0.5,3.11518,378.24384,N,1,36.7,3,1,1,14,MARICOPA            AZ,2,05/1988
1.8,1.54905,218.33786,Y,0,9.7,5,2,1,77,BURLEIGH            ND,2,02/1988
2.8,0.88449,6.800794,Y,0,10.5,4,4,1,-1,ONEIDA              WI,1,03/1988
89.2,1.98205,1122.8802,Y,0,1.4,3,4,1,100,CENTRE              PA,3,02/1989
3.8,0.948014,1177.3773,Y,0,6.6,5,3,1,44,KANABEC             MN,2,01/1988
4.3,2.67869,550.75684,Y,0,6.6,8,4,1,59,LUZERNE             PA,2,11/1988
6.5,2.74915,341.6855,Unknown,0,3.8,7,0,0,83,SUSQUEHANNA         PA,2,01/1989
1.7,2.09574,183.07762,Y,0,13.5,6,4,1,86,MADISON             MO,2,02/1988
2.7,2.55323,315.78497,Y,0,10.3,4,4,1,116,BEAVER              PA,0,03/1989
1.1,3.11518,364.9583,N,1,18.3,3,3,1,9,MARICOPA            AZ,3,05/1988
3.2,1.25133,990.41156,Y,0,7.3,4,4,1,37,FREEBORN            MN,2,01/1988
1.8,2.48623,322.1076,Y,0,16.6,7,4,1,62,WYOMING             PA,0,12/1988
1.5,2.13755,183.07762,Y,0,15.8,5,2,1,34,HENRY               MO,9,01/1988
3.0,1.96648,183.07762,Y,0,8.5,1,4,1,10,CASS                MO,2,03/1988
1.3,1.83885,789.0981,Y,0,21.3,4,4,1,5,ST CHARLES          MO,2,03/1988
2.3,3.28,993.15466,Y,0,8.6,10,7,1,71,PHILADELPHIA        PA,2,12/1988
15.3,1.30385,329.47784,Y,0,3.2,1,4,1,54,LA PORTE            IN,2,03/1988
0.6,2.17969,1020.33856,N,1,26.2,3,7,1,29,MARION              IN,2,01/1988
11.6,1.54905,216.32573,Y,0,3.8,5,1,1,62,BURLEIGH            ND,2,03/1988
4.4,1.66622,896.2607,N,1,5.7,4,3,1,42,ST LOUIS CITY       MO,2,01/1988
2.6,1.77863,62.80399,Unknown,0,10.4,1,0,1,53,MORTON              ND,2,02/1988
14.2,2.10049,993.15466,Y,0,2.9,3,4,1,56,SNYDER              PA,10,11/1988
2.1,0.799068,5.439952,Y,0,13.4,4,4,1,-1,LAC COURTE OREILLES WI,7,03/1988
8.9,2.04101,570.61176,Y,0,7.7,8,4,2,99,NORFOLK             MA,0,04/1988
0.9,1.72019,789.0981,N,1,28.5,5,1,1,24,CHRISTIAN           MO,2,12/1987
0.6,2.34707,378.24384,N,1,34.6,3,1,1,81,COCHISE             AZ,2,05/1988
5.1,2.09233,223.91988,Y,0,5.1,1,4,1,47,CLAY                MO,2,01/1988
0.3,0.242674,8.313953,N,1,0.0,1,1,1,-1,SAULT ST. MARIE     MI,2,03/1988
4.9,1.53562,182.27359,Unknown,0,5.7,5,4,1,49,RENVILLE            ND,3,03/1988
3.6,2.43343,570.61176,Y,0,7.3,6,0,1,5,MIDDLESEX           MA,2,03/1988
2.4,2.61898,351.82404,Y,0,9.9,4,4,1,93,BUTLER              PA,2,02/1989
1.8,0.799068,5.439952,Y,0,15.1,4,0,1,-1,LAC COURTE OREILLES WI,6,03/1988
3.9,2.63999,606.68567,Y,0,6.7,8,4,2,36,LACKAWANNA          PA,3,03/1988
0.8,2.49759,303.79205,N,1,22.4,2,2,1,59,ALLEN               IN,2,03/1988
2.6,0.544319,7.4265,N,1,10.1,2,1,1,-1,LEECH LAKE          MN,0,03/1988
0.3,2.04273,475.38745,N,1,0.0,5,1,1,62,SULLIVAN            IN,2,03/1988
4.9,2.61898,320.4678,Y,0,6.0,4,4,1,68,BUTLER              PA,2,11/1988
1.9,2.04101,597.85675,Y,0,11.5,8,4,2,109,NORFOLK             MA,0,04/1988
0.9,1.92957,430.94482,N,1,26.3,3,1,1,60,PETTIS              MO,0,02/1988
14.4,1.14577,182.27359,Y,0,3.8,6,1,1,55,CAVALIER            ND,3,02/1988
3.6,1.92957,426.79886,Y,0,7.7,3,5,1,73,PETTIS              MO,2,02/1988
0.4,2.20472,959.2521,N,1,0.0,3,3,1,88,HENRY               IN,2,12/1988
16.4,2.67972,1122.8802,Y,0,2.9,2,4,1,64,LANCASTER           PA,3,11/1988
16.4,2.53277,351.82404,Y,0,3.8,7,4,1,70,PIKE                PA,3,11/1988
6.9,1.99276,52.79145,Y,0,5.7,1,7,1,21,BOWMAN              ND,2,02/1988
1.1,3.28,1122.8802,Y,0,19.1,10,4,1,39,PHILADELPHIA        PA,2,03/1988
0.6,1.96705,628.9107,Y,0,61.5,4,4,1,52,HAMPDEN             MA,2,03/1988
13.1,1.70553,183.82793,Unknown,0,2.8,4,0,0,50,CASS                ND,1,02/1988
1.0,3.43326,363.43207,N,1,21.5,3,1,1,81,PIMA                AZ,2,05/1988
1.0,2.34707,363.43207,Unknown,9,31.4,3,0,0,9,COCHISE             AZ,0,05/1988
22.2,2.3585,2133.4246,Y,0,2.8,1,4,1,58,CHESTER             PA,2,11/1988
0.7,0.0,628.9107,Y,0,27.9,1,0,1,66,BARNSTABLE          MA,2,03/1988
4.3,2.10428,893.34094,Y,0,8.4,1,4,1,26,NODAWAY             MO,2,12/1987
1.5,0.622088,485.43594,Y,0,63.3,1,2,0,35,ST LOUIS            MN,2,01/1988
2.9,2.36886,926.46497,Y,0,9.0,3,2,1,63,CLINTON             IN,5,03/1988
0.8,2.09574,195.62753,N,1,19.6,6,3,1,28,MADISON             MO,3,01/1988
4.2,1.69837,329.47784,Y,0,6.9,1,4,1,59,PORTER              IN,2,03/1988
1.7,2.29213,481.44348,Unknown,9,15.7,3,0,0,98,MONTGOMERY          IN,3,02/1989
0.6,3.11518,359.16406,N,1,49.4,3,1,1,74,MARICOPA            AZ,0,04/1988
7.0,1.90071,1060.5416,Y,0,4.5,5,4,1,120,SOMERSET            PA,0,03/1989
2.2,2.00698,671.3581,Y,0,10.9,7,4,1,84,ESSEX               MA,2,03/1988
1.9,2.37618,1122.8802,Y,0,15.4,5,2,1,44,WESTMORELAND        PA,2,11/1988
13.1,1.36209,1177.3773,Y,0,3.2,5,4,1,49,JACKSON             MN,0,02/1988
3.0,0.910987,893.2374,Y,1,9.2,2,3,1,46,MORRISON            MN,2,01/1988
3.9,3.11518,363.43207,N,1,9.5,3,1,2,63,MARICOPA            AZ,2,03/1988
0.9,2.13528,884.216,N,1,19.1,6,1,1,51,STODDARD            MO,3,01/1988
0.5,3.11518,364.9583,N,1,0.0,3,2,1,9,MARICOPA            AZ,2,05/1988
0.3,1.77261,438.80835,N,1,0.0,5,3,1,63,POLK                MO,0,03/1988
